Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-100-100-100-0.dat,10,15,604.75,26356.6,41548,41548,0.365635,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-100-100-100-1.dat,10,15,600.744,21755.8,36105,36105,0.397429,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-100-100-100-2.dat,10,15,600.957,24955.2,41546,41546,0.399335,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-100-100-100-3.dat,10,15,600.549,19823.6,35880,35880,0.447503,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-100-100-100-4.dat,10,15,600.685,24934.9,39825,39825,0.373887,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-50-100-100-0.dat,10,15,600.451,15939.2,23002,23002,0.307051,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-50-100-100-1.dat,10,15,601.354,13573.9,20650,20650,0.342666,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-50-100-100-2.dat,10,15,600.498,15576.2,23291,23291,0.331234,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-50-100-100-3.dat,10,15,600.507,14679.3,21445,21445,0.31549,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.6-0.5-50-100-100-4.dat,10,15,601.057,15370.8,23701,23701,0.35147,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-100-100-100-0.dat,10,15,600.59,23657.8,40517,40517,0.416102,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-100-100-100-1.dat,10,15,600.532,21527.2,37020,37020,0.418498,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-100-100-100-2.dat,10,15,600.698,21649.7,39420,39420,0.450795,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-100-100-100-3.dat,10,15,608.124,18866.3,35268,35268,0.465059,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-100-100-100-4.dat,10,15,600.615,23432.4,38754,38754,0.395354,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-50-100-100-0.dat,10,15,600.468,14966.4,23000,23000,0.349285,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-50-100-100-1.dat,10,15,600.48,13208.9,21785,21785,0.393668,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-50-100-100-2.dat,10,15,600.79,14557,23762,23762,0.387382,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-50-100-100-3.dat,10,15,600.698,14250.6,22909,22909,0.377946,27305,18150
Results\SingleMachineCapVar2_GLSP_NF_10_15\Data1-15-15-0.8-0.5-50-100-100-4.dat,10,15,600.463,15620.1,22932,22932,0.318849,27305,18150
