Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-100-100-100-0.dat,25,10,601.922,274.184,94410,94410,0.997096,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-100-100-100-1.dat,25,10,600.626,20911.2,94379,94379,0.778433,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-100-100-100-2.dat,25,10,602.393,278.658,102638,102638,0.997285,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-100-100-100-3.dat,25,10,602.289,5398.91,84362,84362,0.936003,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-100-100-100-4.dat,25,10,600.721,20650.5,112692,112692,0.816753,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-50-100-100-0.dat,25,10,602.125,431.166,95413,95413,0.995481,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-50-100-100-1.dat,25,10,601.752,190.063,83788,83788,0.997732,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-50-100-100-2.dat,25,10,600.629,10776.8,69772,69772,0.845543,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-50-100-100-3.dat,25,10,600.521,2772.09,68959,68959,0.959801,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.6-0.5-50-100-100-4.dat,25,10,600.558,4779.33,91999,91999,0.94805,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-100-100-100-0.dat,25,10,601.795,290.593,96533,96533,0.99699,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-100-100-100-1.dat,25,10,602.469,166.687,96038,96038,0.998264,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-100-100-100-2.dat,25,10,602.066,148.473,109327,109327,0.998642,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-100-100-100-3.dat,25,10,602.143,87.1989,97349,97349,0.999104,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-100-100-100-4.dat,25,10,601.747,87.147,99612,99612,0.999125,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-50-100-100-0.dat,25,10,600.555,10775.9,65817,65817,0.836275,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-50-100-100-1.dat,25,10,601.886,32.7842,62601,62601,0.999476,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-50-100-100-2.dat,25,10,600.559,10072.4,75225,75225,0.866103,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-50-100-100-3.dat,25,10,600.536,4630.68,65332,65332,0.929121,81735,169000
Results\SingleMachineCapVar25_GLSP_NF_25_10\Data1-25-15-0.8-0.5-50-100-100-4.dat,25,10,600.614,5584.13,69924,69924,0.92014,81735,169000
