Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-100-100-100-0.dat,3,3,0.146,1251,1251,1251,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-100-100-100-1.dat,3,3,0.129,1203,1203,1203,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-100-100-100-2.dat,3,3,0.131,1389,1389,1389,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-100-100-100-3.dat,3,3,0.149,1231,1231,1231,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-100-100-100-4.dat,3,3,0.151,1509,1509,1509,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-50-100-100-0.dat,3,3,0.129,676,676,676,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-50-100-100-1.dat,3,3,0.132,649,649,649,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-50-100-100-2.dat,3,3,0.129,764,764,764,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-50-100-100-3.dat,3,3,0.132,689,689,689,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.6-0.5-50-100-100-4.dat,3,3,0.141,756,756,756,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-100-100-100-0.dat,3,3,0.117,1251,1251,1251,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-100-100-100-1.dat,3,3,0.129,1203,1203,1203,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-100-100-100-2.dat,3,3,0.128,1389,1389,1389,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-100-100-100-3.dat,3,3,0.124,1231,1231,1231,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-100-100-100-4.dat,3,3,0.144,1509,1509,1509,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-50-100-100-0.dat,3,3,0.112,676,676,676,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-50-100-100-1.dat,3,3,0.111,649,649,649,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-50-100-100-2.dat,3,3,0.11,764,764,764,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-50-100-100-3.dat,3,3,0.135,689,689,689,0,180,144
Results\SingleMachineCapVar2_GLSP_NF_3_3\Data1-15-15-0.8-0.5-50-100-100-4.dat,3,3,0.144,756,756,756,0,180,144
