Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-100-100-100-0.dat,20,10,600.79,4618.07,74738,74738,0.93821,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-100-100-100-1.dat,20,10,600.314,4801.49,78700,78700,0.93899,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-100-100-100-2.dat,20,10,601.547,4808.71,82153,82153,0.941466,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-100-100-100-3.dat,20,10,600.413,8038.28,81381,81381,0.901227,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-100-100-100-4.dat,20,10,601.257,4491.81,67265,67265,0.933222,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-50-100-100-0.dat,20,10,601.506,2470.18,50389,50389,0.950978,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-50-100-100-1.dat,20,10,601.087,2405.42,57173,57173,0.957927,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-50-100-100-2.dat,20,10,601.597,2408.46,54972,54972,0.956187,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-50-100-100-3.dat,20,10,600.293,2347.4,52389,52389,0.955193,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.6-0.5-50-100-100-4.dat,20,10,601.572,2254.07,78923,78923,0.97144,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-100-100-100-0.dat,20,10,600.463,4263.76,74031,74031,0.942406,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-100-100-100-1.dat,20,10,601.387,4240.67,73974,73974,0.942673,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-100-100-100-2.dat,20,10,601.83,22731,64864,64864,0.649559,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-100-100-100-3.dat,20,10,600.334,7211.91,76714,76714,0.90599,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-100-100-100-4.dat,20,10,602.602,19735.3,58769,58769,0.664189,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-50-100-100-0.dat,20,10,601.537,1861.9,50367,50367,0.963033,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-50-100-100-1.dat,20,10,601.023,2277.67,54242,54242,0.958009,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-50-100-100-2.dat,20,10,601.861,2413.35,55381,55381,0.956423,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-50-100-100-3.dat,20,10,600.392,10943.1,56965,56965,0.807897,52390,88200
Results\SingleMachineCapVar25_GLSP_NF_20_10\Data1-25-15-0.8-0.5-50-100-100-4.dat,20,10,601.059,2267.38,47725,47725,0.952491,52390,88200
