Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-100-100-100-0.dat,25,5,601.549,5898.74,38506,38506,0.84681,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-100-100-100-1.dat,25,5,601.822,17563.6,41985,41985,0.581669,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-100-100-100-2.dat,25,5,601.14,18214.1,42861,42861,0.575043,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-100-100-100-3.dat,25,5,601.283,5788.97,39437,39437,0.85321,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-100-100-100-4.dat,25,5,600.358,15421.4,39499,39499,0.609575,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-50-100-100-0.dat,25,5,601.122,2952.54,27624,27624,0.893117,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-50-100-100-1.dat,25,5,600.365,10666.9,23832,23832,0.552412,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-50-100-100-2.dat,25,5,600.359,10422.8,24056,24056,0.566727,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-50-100-100-3.dat,25,5,601.497,3025.32,29817,29817,0.898537,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.6-0.5-50-100-100-4.dat,25,5,600.58,9951.04,23637,23637,0.579006,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-100-100-100-0.dat,25,5,600.277,15263.1,45259,45259,0.66276,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-100-100-100-1.dat,25,5,600.378,17187.7,43230,43230,0.602412,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-100-100-100-2.dat,25,5,601.471,18009.8,40144,40144,0.551371,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-100-100-100-3.dat,25,5,603.04,18037.7,40174,40174,0.551009,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-100-100-100-4.dat,25,5,603.256,15766.9,38837,38837,0.594023,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-50-100-100-0.dat,25,5,600.307,9557.12,26041,26041,0.632997,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-50-100-100-1.dat,25,5,601.706,9519.21,25037,25037,0.619794,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-50-100-100-2.dat,25,5,600.302,11592.6,30996,30996,0.625998,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-50-100-100-3.dat,25,5,600.419,9591.37,27879,27879,0.655964,25230,84500
Results\SingleMachineCapVar25_GLSP_NF_25_5\Data1-25-15-0.8-0.5-50-100-100-4.dat,25,5,600.285,9635.32,24394,24394,0.605013,25230,84500
