Name*P*T*GLSP_CPU*GLSP_LB*GLSP_UB*GLSP_Obj*GLSP_Gap*Nconsts*Nvars* 
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-100-100-100-0,dat*3*3*0,144*2384*2384*2384*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-100-100-100-1,dat*3*3*0,125*2636*2636*2636*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-100-100-100-2,dat*3*3*0,139*2971*2971*2971*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-100-100-100-3,dat*3*3*0,17*2365*2365*2365*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-100-100-100-4,dat*3*3*0,128*3637*3637*3637*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-50-100-100-0,dat*3*3*0,142*1608*1608*1608*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-50-100-100-1,dat*3*3*0,123*1634*1634*1634*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-50-100-100-2,dat*3*3*0,14*1918*1918*1918*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-50-100-100-3,dat*3*3*0,131*1608*1608*1608*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,6-0,5-50-100-100-4,dat*3*3*0,2*2181*2181*2181*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-100-100-100-0,dat*3*3*0,123*2384*2384*2384*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-100-100-100-1,dat*3*3*0,117*2636*2636*2636*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-100-100-100-2,dat*3*3*0,099*2971*2971*2971*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-100-100-100-3,dat*3*3*0,111*2365*2365*2365*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-100-100-100-4,dat*3*3*0,117*3636,95*3637*3637*1,31325e-05*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-50-100-100-0,dat*3*3*0,119*1608*1608*1608*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-50-100-100-1,dat*3*3*0,128*1634*1634*1634*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-50-100-100-2,dat*3*3*0,131*1918*1918*1918*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-50-100-100-3,dat*3*3*0,131*1608*1608*1608*0*145*117
Results\SingleMachineCapVar2_GLSP_CC_3_3\Data1-15-15-0,8-0,5-50-100-100-4,dat*3*3*0,126*2181*2181*2181*0*145*117
