Name*P*T*GLSP_CPU*GLSP_LB*GLSP_UB*GLSP_Obj*GLSP_Gap*Nconsts*Nvars* 
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-100-100-100-0,dat*4*4*0,126*5577*5577*5577*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-100-100-100-1,dat*4*4*0,142*4921*4921*4921*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-100-100-100-2,dat*4*4*0,203*5475*5475*5475*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-100-100-100-3,dat*4*4*0,155*4858*4858*4858*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-100-100-100-4,dat*4*4*0,14*5988*5988*5988*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-50-100-100-0,dat*4*4*0,178*3650*3650*3650*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-50-100-100-1,dat*4*4*0,125*3074*3074*3074*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-50-100-100-2,dat*4*4*0,146*3500*3500*3500*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-50-100-100-3,dat*4*4*0,187*3102*3102*3102*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,6-0,5-50-100-100-4,dat*4*4*0,096*3842*3842*3842*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-100-100-100-0,dat*4*4*0,133*5577*5577*5577*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-100-100-100-1,dat*4*4*0,137*4921*4921*4921*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-100-100-100-2,dat*4*4*0,179*5475*5475*5475*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-100-100-100-3,dat*4*4*0,118*4858*4858*4858*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-100-100-100-4,dat*4*4*0,14*5988*5988*5988*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-50-100-100-0,dat*4*4*0,175*3650*3650*3650*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-50-100-100-1,dat*4*4*0,109*3074*3074*3074*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-50-100-100-2,dat*4*4*0,114*3500*3500*3500*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-50-100-100-3,dat*4*4*0,125*3102*3102*3102*0*52*240
Results\SingleMachineCapVar2_GLSP_SO_4_4\Data1-15-15-0,8-0,5-50-100-100-4,dat*4*4*0,097*3842*3842*3842*0*52*240
