Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-100-100-100-0.dat,15,5,600.386,4555.86,33374,33374,0.863491,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-100-100-100-1.dat,15,5,600.469,4646.61,30906,30906,0.849654,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-100-100-100-2.dat,15,5,600.367,4997.48,30921,30921,0.838379,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-100-100-100-3.dat,15,5,600.43,4658.06,31181,31181,0.850612,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-100-100-100-4.dat,15,5,600.896,5082.66,32180,32180,0.842055,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-50-100-100-0.dat,15,5,600.505,2332.77,19122,19122,0.878006,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-50-100-100-1.dat,15,5,600.436,2422.85,18446,18446,0.868652,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-50-100-100-2.dat,15,5,600.513,2471.64,18803,18803,0.868551,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-50-100-100-3.dat,15,5,600.39,2688.93,19249,19249,0.860308,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.6-0.5-50-100-100-4.dat,15,5,600.365,3241.78,19565,19565,0.834307,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-100-100-100-0.dat,15,5,600.683,5385.73,32289,32289,0.833202,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-100-100-100-1.dat,15,5,601.018,4761.34,31999,31999,0.851203,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-100-100-100-2.dat,15,5,601.062,4708.16,32255,32255,0.854033,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-100-100-100-3.dat,15,5,600.354,4212.4,33899,33899,0.875737,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-100-100-100-4.dat,15,5,600.454,5233.55,32332,32332,0.838131,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-50-100-100-0.dat,15,5,600.44,2586.29,19480,19480,0.867233,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-50-100-100-1.dat,15,5,600.677,2379.15,19616,19616,0.878714,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-50-100-100-2.dat,15,5,600.439,2580.31,19432,19432,0.867213,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-50-100-100-3.dat,15,5,600.72,2820.42,18745,18745,0.849537,9140,19200
Results\SingleMachineCapVar2_GLSP_NF_15_5\Data1-15-15-0.8-0.5-50-100-100-4.dat,15,5,600.313,2411.37,19738,19738,0.877831,9140,19200
