Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-100-100-100-0.dat,5,15,600.437,17999.7,18041,18041,0.00228914,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-100-100-100-1.dat,5,15,600.386,12539.5,14705,14705,0.147263,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-100-100-100-2.dat,5,15,224.806,16917.3,16919,16919,9.99772e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-100-100-100-3.dat,5,15,600.434,14666,15951,15951,0.0805588,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-100-100-100-4.dat,5,15,232.212,18089.2,18091,18091,9.99764e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-50-100-100-0.dat,5,15,13.818,9518.17,9519,9519,8.71116e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-50-100-100-1.dat,5,15,150.184,8577.14,8578,8578,9.98569e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-50-100-100-2.dat,5,15,17.354,8923.17,8924,8924,9.35207e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-50-100-100-3.dat,5,15,604.251,8948.73,9303,9303,0.0380813,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.6-0.5-50-100-100-4.dat,5,15,18.069,9227.08,9228,9228,9.96776e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-100-100-100-0.dat,5,15,600.333,17791.9,18041,18041,0.0138099,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-100-100-100-1.dat,5,15,600.388,13456.6,14676,14676,0.0830865,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-100-100-100-2.dat,5,15,321.26,16917.3,16919,16919,9.88146e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-100-100-100-3.dat,5,15,600.34,14888.8,15892,15892,0.0631246,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-100-100-100-4.dat,5,15,100.765,18089.2,18091,18091,9.98628e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-50-100-100-0.dat,5,15,25.812,9518.06,9519,9519,9.86631e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-50-100-100-1.dat,5,15,346.151,8577.14,8578,8578,9.99888e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-50-100-100-2.dat,5,15,110.607,8923.12,8924,8924,9.82605e-05,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-50-100-100-3.dat,5,15,600.243,9109.82,9301,9301,0.0205544,6910,2700
Results\SingleMachineCapVar2_GLSP_NF_5_15\Data1-15-15-0.8-0.5-50-100-100-4.dat,5,15,17.843,9227.09,9228,9228,9.80737e-05,6910,2700
