NProducts = 15;
NPeriods = 15;
NMachines = 1;
h = [9 6 6 2 3 2 8 6 4 5 9 9 5 8 9];
p = [[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]];
stimes = [[[0 7 6 6 9 7 7 7 8 8 6 9 10 9 7],[9 0 10 5 9 6 6 6 5 6 7 9 9 5 8],[10 10 0 10 6 6 5 8 9 8 6 10 6 9 9],[6 10 6 0 6 8 6 6 8 6 9 9 6 9 7],[7 9 6 6 0 7 8 6 8 9 6 8 7 10 9],[9 6 7 5 5 0 9 9 6 6 8 6 9 8 5],[8 8 5 6 9 5 0 9 7 5 7 5 6 6 6],[5 5 7 7 6 6 10 0 6 7 7 6 8 7 6],[7 10 8 7 8 7 8 5 0 5 7 5 8 7 9],[9 8 6 5 7 9 7 9 9 0 7 8 10 8 6],[9 7 6 9 9 6 6 6 5 8 0 6 5 7 7],[9 6 5 8 10 9 6 6 9 9 8 0 6 5 5],[9 9 8 10 6 9 7 10 7 5 6 8 0 6 8],[7 8 10 8 7 8 7 5 8 8 8 5 8 0 8],[8 10 10 9 9 6 6 9 8 5 7 5 10 6 0]] 
];
Cap = [[1658 1147 1417 1044 1259 1470 1256 1295 960 1529 1253 1074 1238 1085 1147] ];
d = [[59 48 56 57 57 45 43 46 53 52 50 52 40 41 40],[44 43 50 51 55 43 54 44 49 54 59 41 59 41 44],[51 41 47 47 47 40 54 51 55 57 52 43 45 42 44],[54 57 56 58 43 40 40 52 48 54 53 45 43 41 43],[54 52 49 43 41 54 48 57 51 47 58 48 40 40 50],[59 50 42 41 54 41 41 50 53 50 57 57 55 48 46],[54 56 51 54 47 55 58 48 43 41 41 42 41 42 51],[55 46 53 53 56 46 41 42 59 45 49 40 41 56 42],[52 58 58 45 57 47 48 54 47 59 57 50 55 55 48],[53 44 53 45 55 42 52 50 50 58 42 42 47 47 55],[59 57 51 46 42 42 53 54 54 50 57 51 44 43 41],[46 48 51 54 42 51 57 41 51 46 56 59 49 45 44],[44 56 55 59 48 51 49 47 52 58 45 53 42 48 55],[44 59 59 57 50 53 50 47 40 45 45 54 54 56 54],[40 47 47 46 48 56 57 44 41 44 45 41 52 53 43]];
M = [[739 680 632 576 519 462 417 374 328 275 223 173 121 81 40],[731 687 644 594 543 488 445 391 347 298 244 185 144 85 44],[716 665 624 577 530 483 443 389 338 283 226 174 131 86 44],[727 673 616 560 502 459 419 379 327 279 225 172 127 84 43],[732 678 626 577 534 493 439 391 334 283 236 178 130 90 50],[744 685 635 593 552 498 457 416 366 313 263 206 149 94 46],[724 670 614 563 509 462 407 349 301 258 217 176 134 93 51],[724 669 623 570 517 461 415 374 332 273 228 179 139 98 42],[790 738 680 622 577 520 473 425 371 324 265 208 158 103 48],[735 682 638 585 540 485 443 391 341 291 233 191 149 102 55],[744 685 628 577 531 489 447 394 340 286 236 179 128 84 41],[740 694 646 595 541 499 448 391 350 299 253 197 138 89 44],[762 718 662 607 548 500 449 400 353 301 243 198 145 103 55],[767 723 664 605 548 498 445 395 348 308 263 218 164 110 54],[704 664 617 570 524 476 420 363 319 278 234 189 148 96 43]];
scosts = [[[0 719 593 620 910 711 686 710 799 786 604 934 966 932 731],[906 0 953 518 929 584 573 626 524 568 747 946 876 549 758],[989 963 0 989 608 585 517 807 904 791 604 957 619 936 926],[630 978 598 0 622 760 642 580 844 566 859 867 631 862 685],[657 854 580 618 0 747 800 593 798 858 627 787 723 974 868],[854 573 734 510 527 0 886 869 581 556 764 597 894 848 506],[769 816 532 571 871 537 0 877 678 524 685 510 646 561 635],[530 527 657 706 581 632 980 0 563 677 671 635 793 748 618],[656 975 817 743 808 748 788 548 0 530 684 539 775 667 946],[872 818 557 502 736 914 742 921 886 0 679 808 970 759 560],[917 663 571 855 891 626 624 572 507 818 0 614 509 713 659],[861 629 515 786 959 907 628 617 908 883 778 0 585 528 513],[916 911 818 957 594 872 677 991 676 536 571 806 0 575 774],[745 843 999 770 733 787 734 510 756 762 849 510 812 0 795],[782 957 974 928 908 636 614 930 770 532 720 512 979 580 0]] 
];
mp = [[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ] ];
aPdSet = [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ];
aPrSet = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ];
aMSet = [1 ];
T_set = [[[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ]
