NProducts = 25;
NPeriods = 10;
NMachines = 1;
h = [9 7 3 2 6 9 4 5 5 5 4 4 4 6 8 7 9 6 9 9 8 9 5 7 8];
p = [[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]];
stimes = [[[0 6 9 8 8 7 7 9 5 5 9 8 6 9 7 9 5 8 8 6 6 8 6 9 10],[8 0 10 9 10 6 7 7 9 5 10 6 9 8 7 10 5 8 9 7 10 10 5 5 8],[8 8 0 8 6 6 9 10 10 8 7 9 8 6 7 8 10 5 6 9 6 7 7 9 10],[9 10 5 0 10 7 6 7 7 8 8 8 6 8 6 10 8 7 6 7 7 7 8 9 6],[9 10 8 7 0 8 7 7 8 7 5 7 8 6 6 8 8 6 6 7 5 6 10 7 8],[8 5 7 5 9 0 7 7 6 6 6 5 5 7 10 6 10 6 10 6 9 10 9 9 8],[9 10 6 7 9 7 0 8 7 9 9 9 9 9 7 9 9 5 6 6 9 7 7 5 7],[10 7 6 5 6 8 8 0 9 10 8 6 9 8 6 5 5 10 9 5 5 8 10 6 5],[9 9 5 6 7 10 6 9 0 10 7 5 8 10 8 6 8 7 7 10 8 5 7 8 7],[9 7 8 8 6 7 8 6 6 0 5 5 7 9 7 7 6 5 6 6 9 7 6 9 9],[5 10 10 8 6 8 8 7 5 10 0 9 8 7 7 8 7 6 10 7 8 9 7 7 10],[9 8 7 8 8 6 8 7 7 6 5 0 5 9 7 9 10 10 8 6 9 8 7 7 9],[9 8 9 10 5 5 9 9 6 9 5 10 0 6 6 7 9 9 7 5 7 5 7 6 7],[7 9 7 5 8 6 7 6 7 7 8 8 10 0 8 9 5 7 7 10 9 8 8 8 5],[5 8 6 8 9 7 6 8 10 7 7 8 6 7 0 5 7 5 9 6 8 6 7 10 10],[9 10 6 6 6 5 7 9 9 8 6 7 5 5 5 0 9 9 10 10 6 8 6 7 6],[10 7 8 7 5 9 9 6 8 8 8 8 10 8 8 7 0 6 6 5 9 9 8 5 7],[7 6 10 7 6 9 8 7 6 10 9 5 7 6 8 8 8 0 8 9 7 8 6 9 9],[9 7 9 8 7 7 8 7 6 10 8 8 6 6 9 7 5 7 0 9 5 6 9 8 6],[5 7 8 7 10 9 8 10 7 6 7 9 7 7 9 7 6 6 7 0 7 7 7 6 6],[6 6 7 6 6 7 10 8 6 9 8 10 7 8 6 10 9 9 6 5 0 5 6 9 9],[6 9 7 6 9 9 6 8 7 7 6 8 10 10 7 7 6 10 7 8 6 0 9 8 6],[7 7 7 5 8 7 6 6 5 7 9 5 7 6 6 7 6 8 9 10 7 6 0 6 6],[8 8 6 8 6 8 7 6 10 7 8 8 9 6 6 9 6 5 6 5 7 9 6 0 6],[9 8 6 7 8 6 7 9 8 10 7 5 6 5 9 9 9 9 7 9 6 8 8 6 0]] 
];
Cap = [[3038 2192 1512 2121 1913 3264 1890 2071 1690 2101] ];
d = [[40 57 52 52 54 51 59 52 53 49],[59 51 56 58 40 54 51 42 51 59],[53 55 50 44 57 49 48 49 55 54],[45 40 45 42 56 48 51 56 47 51],[54 45 56 43 46 48 48 50 43 41],[40 52 40 42 48 58 59 41 55 41],[40 53 42 43 52 54 54 53 48 58],[48 50 41 46 40 53 53 46 52 54],[42 52 43 43 59 43 49 51 42 57],[55 54 55 48 48 56 53 52 47 58],[58 48 52 49 42 52 53 52 50 59],[48 54 51 56 43 47 40 53 55 57],[45 48 48 59 47 59 56 41 53 59],[49 40 59 49 57 45 49 56 54 47],[49 49 49 43 43 48 57 43 56 45],[54 51 56 44 44 43 46 43 53 48],[49 46 53 51 40 43 57 42 57 57],[57 45 54 49 46 50 55 49 55 48],[50 58 41 58 46 47 52 47 56 47],[53 55 44 50 42 55 42 54 44 49],[56 41 49 53 55 48 44 50 47 40],[58 53 49 49 44 54 40 48 52 42],[46 54 48 52 58 57 51 54 50 41],[58 56 55 46 44 46 59 43 43 51],[43 45 49 49 47 52 46 51 55 49]];
M = [[519 479 422 370 318 264 213 154 102 49],[521 462 411 355 297 257 203 152 110 59],[514 461 406 356 312 255 206 158 109 54],[481 436 396 351 309 253 205 154 98 51],[474 420 375 319 276 230 182 134 84 41],[476 436 384 344 302 254 196 137 96 41],[497 457 404 362 319 267 213 159 106 58],[483 435 385 344 298 258 205 152 106 54],[481 439 387 344 301 242 199 150 99 57],[526 471 417 362 314 266 210 157 105 58],[515 457 409 357 308 266 214 161 109 59],[504 456 402 351 295 252 205 165 112 57],[515 470 422 374 315 268 209 153 112 59],[505 456 416 357 308 251 206 157 101 47],[482 433 384 335 292 249 201 144 101 45],[482 428 377 321 277 233 190 144 101 48],[495 446 400 347 296 256 213 156 114 57],[508 451 406 352 303 257 207 152 103 48],[502 452 394 353 295 249 202 150 103 47],[488 435 380 336 286 244 189 147 93 49],[483 427 386 337 284 229 181 137 87 40],[489 431 378 329 280 236 182 142 94 42],[511 465 411 363 311 253 196 145 91 41],[501 443 387 332 286 242 196 137 94 51],[486 443 398 349 300 253 201 155 104 49]];
scosts = [[[0 315 466 386 383 372 333 432 267 262 457 416 281 474 359 436 273 406 409 324 294 386 279 446 476],[376 0 483 450 480 306 332 365 445 262 496 284 429 401 325 479 274 378 460 346 482 481 256 265 424],[410 401 0 386 306 313 459 483 499 400 347 432 389 301 339 411 480 261 290 449 279 355 334 459 486],[438 481 275 0 478 357 324 360 330 381 386 409 301 385 312 496 409 329 314 333 336 334 393 447 297],[451 481 419 374 0 417 359 343 420 344 263 325 376 302 291 395 389 303 312 345 251 316 492 330 423],[380 261 360 273 467 0 360 367 320 314 324 273 266 326 478 308 477 309 480 302 442 493 430 457 412],[465 478 306 370 472 338 0 397 329 460 449 464 470 432 336 449 432 264 307 290 430 326 325 251 366],[497 343 320 252 278 385 421 0 442 484 417 298 427 422 318 270 274 480 439 264 271 421 481 315 267],[452 430 273 321 339 481 305 464 0 479 345 253 410 493 377 311 406 329 359 497 414 251 357 407 372],[440 353 420 391 313 364 416 316 292 0 269 258 346 474 369 346 306 257 289 277 467 340 285 459 445],[275 492 494 416 318 386 414 342 268 499 0 451 390 347 362 411 352 292 484 347 379 472 360 359 488],[453 412 342 381 418 306 379 371 367 280 272 0 273 463 365 430 488 477 386 297 471 403 349 353 466],[435 393 468 495 257 269 459 469 313 452 270 491 0 303 286 373 426 449 354 265 371 267 364 311 361],[363 468 346 255 420 323 328 307 343 330 417 392 490 0 378 444 251 372 333 495 449 420 413 385 252],[267 383 319 421 470 373 294 411 496 346 358 378 290 328 0 255 358 275 436 316 414 291 367 492 491],[434 499 315 294 320 253 352 437 433 379 310 370 272 260 273 0 426 448 499 481 303 386 290 347 318],[491 342 385 368 258 426 451 289 409 411 418 423 498 379 419 358 0 277 318 270 473 442 401 262 329],[360 318 495 329 291 453 376 362 325 494 466 271 346 319 415 385 416 0 396 450 373 383 304 438 457],[460 343 443 401 350 365 377 371 324 479 392 377 280 276 469 341 263 339 0 472 251 276 439 400 308],[273 329 382 363 475 435 420 475 347 299 326 470 360 342 448 344 292 324 361 0 356 356 371 281 306],[278 312 371 301 315 372 483 425 289 475 414 484 358 383 287 488 466 457 323 254 0 260 294 448 471],[281 463 330 286 473 432 305 383 354 333 319 398 495 499 348 362 323 483 350 402 322 0 426 422 286],[372 353 333 252 407 374 298 312 251 334 472 261 333 292 288 361 294 397 437 482 332 276 0 324 293],[396 389 307 377 278 379 366 288 478 344 413 423 470 281 317 443 310 255 311 258 331 474 281 0 320],[454 382 293 369 404 306 331 427 403 497 335 272 297 269 431 431 427 464 366 473 278 420 379 305 0]] 
];
mp = [[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ] ];
aPdSet = [0 0 0 0 0 0 0 0 0 0 ];
aPrSet = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ];
aMSet = [1 ];
T_set = [[[[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
]
[[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
[0 0 0 0 0 0 0 0 0 0 ]
