Name,P,T,GLSP_CPU,GLSP_LB,GLSP_UB,GLSP_Obj,GLSP_Gap,Nconsts,Nvars, 
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-100-100-100-0.dat,25,15,603.329,284.261,143381,143381,0.998017,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-100-100-100-1.dat,25,15,602.971,1178.78,142365,142365,0.99172,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-100-100-100-2.dat,25,15,602.775,51.2499,152897,152897,0.999665,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-100-100-100-3.dat,25,15,602.613,1220.2,151387,151387,0.99194,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-100-100-100-4.dat,25,15,602.654,12.5119,181260,181260,0.999931,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-50-100-100-0.dat,25,15,602.663,15.5032,105450,105450,0.999853,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-50-100-100-1.dat,25,15,603.807,136.819,100549,100549,0.998639,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-50-100-100-2.dat,25,15,602.936,25.6728,108690,108690,0.999764,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-50-100-100-3.dat,25,15,603.384,621.609,107812,107812,0.994234,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.6-0.5-50-100-100-4.dat,25,15,603.194,22.2385,146225,146225,0.999848,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-100-100-100-0.dat,25,15,602.705,87.5466,152566,152566,0.999426,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-100-100-100-1.dat,25,15,602.762,401.683,145892,145892,0.997247,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-100-100-100-2.dat,25,15,602.517,78.4508,152605,152605,0.999486,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-100-100-100-3.dat,25,15,602.254,6.27892,225505,225505,0.999972,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-100-100-100-4.dat,25,15,602.67,153.676,149490,149490,0.998972,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-50-100-100-0.dat,25,15,602.849,68.9006,101187,101187,0.999319,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-50-100-100-1.dat,25,15,602.538,42.4409,111693,111693,0.99962,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-50-100-100-2.dat,25,15,602.417,158.544,115205,115205,0.998624,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-50-100-100-3.dat,25,15,602.271,32.8557,158553,158553,0.999793,169490,253500
Results\SingleMachineCapVar25_GLSP_NF_25_15\Data1-25-15-0.8-0.5-50-100-100-4.dat,25,15,602.748,77.6865,103418,103418,0.999249,169490,253500
